image,condition,purifier,band_lo,band_hi,rho,systematic_bias,inst_mag,surv_mag
task_obj_swap_joint_mask_276754,ig_n30,blur1,0.7,0.85,0.92125,0.00143,0.73648,0.734
task_obj_swap_joint_mask_276754,ig_n30,blur1,0.85,1.05,0.91258,-0.0005,0.80541,0.80591
task_obj_swap_joint_mask_276754,ig_n30,blur2,0.0,0.12,0.99993,1e-05,0.02992,0.02598
task_obj_swap_joint_mask_276754,ig_n30,blur2,0.12,0.25,0.95432,0.00061,0.49013,0.46863
task_obj_swap_joint_mask_276754,ig_n30,blur2,0.25,0.4,0.86881,-0.00072,0.57868,0.59851
task_obj_swap_joint_mask_276754,ig_n30,blur2,0.4,0.55,0.76002,0.00109,0.60679,0.64235
task_obj_swap_joint_mask_276754,ig_n30,blur2,0.55,0.7,0.59118,0.00719,0.66269,0.70365
task_obj_swap_joint_mask_276754,ig_n30,blur2,0.7,0.85,0.5037,0.00388,0.73648,0.80716
task_obj_swap_joint_mask_276754,ig_n30,blur2,0.85,1.05,0.46083,-0.0027,0.80541,0.87708
task_obj_swap_joint_mask_276754,ig_n30,crop_resize0.1,0.0,0.12,0.99423,-0.00037,0.02992,0.03987
task_obj_swap_joint_mask_276754,ig_n30,crop_resize0.1,0.12,0.25,0.54829,-0.00664,0.49013,0.7039
task_obj_swap_joint_mask_276754,ig_n30,crop_resize0.1,0.25,0.4,0.47324,-0.00925,0.57868,0.75341
task_obj_swap_joint_mask_276754,ig_n30,crop_resize0.1,0.4,0.55,0.42822,-0.00359,0.60679,0.82462
task_obj_swap_joint_mask_276754,ig_n30,crop_resize0.1,0.55,0.7,0.36878,-0.00914,0.66269,0.89521
task_obj_swap_joint_mask_276754,ig_n30,crop_resize0.1,0.7,0.85,0.30386,0.00238,0.73648,0.97134
task_obj_swap_joint_mask_276754,ig_n30,crop_resize0.1,0.85,1.05,0.26128,-0.00347,0.80541,1.01637
task_obj_swap_joint_mask_276754,ig_n30,crop_resize0.15,0.0,0.12,0.99268,-0.00104,0.02992,0.04754
task_obj_swap_joint_mask_276754,ig_n30,crop_resize0.15,0.12,0.25,0.50508,-2e-05,0.49013,0.75661
task_obj_swap_joint_mask_276754,ig_n30,crop_resize0.15,0.25,0.4,0.43533,-0.01142,0.57868,0.80726
task_obj_swap_joint_mask_276754,ig_n30,crop_resize0.15,0.4,0.55,0.38042,-0.01357,0.60679,0.90166
task_obj_swap_joint_mask_276754,ig_n30,crop_resize0.15,0.55,0.7,0.32696,-0.00055,0.66269,0.96709
task_obj_swap_joint_mask_276754,ig_n30,crop_resize0.15,0.7,0.85,0.26951,0.01052,0.73648,1.04007
task_obj_swap_joint_mask_276754,ig_n30,crop_resize0.15,0.85,1.05,0.24121,0.00223,0.80541,1.0577
task_attr_mod_color_11699,ig_n35,identity,0.0,0.12,1.0,0.0,0.00857,0.00857
task_attr_mod_color_11699,ig_n35,identity,0.12,0.25,1.0,0.0,0.35475,0.35475
task_attr_mod_color_11699,ig_n35,identity,0.25,0.4,1.0,0.0,0.49712,0.49712
task_attr_mod_color_11699,ig_n35,identity,0.4,0.55,1.0,0.0,0.5901,0.5901
task_attr_mod_color_11699,ig_n35,identity,0.55,0.7,1.0,0.0,0.68777,0.68777
task_attr_mod_color_11699,ig_n35,identity,0.7,0.85,1.0,0.0,0.83943,0.83943
task_attr_mod_color_11699,ig_n35,identity,0.85,1.05,1.0,0.0,0.92775,0.92775
task_attr_mod_color_11699,ig_n35,jpeg75,0.0,0.12,0.99998,-2e-05,0.00857,0.00917
task_attr_mod_color_11699,ig_n35,jpeg75,0.12,0.25,0.97871,-0.00044,0.35475,0.36915
task_attr_mod_color_11699,ig_n35,jpeg75,0.25,0.4,0.9534,0.00053,0.49712,0.52493
task_attr_mod_color_11699,ig_n35,jpeg75,0.4,0.55,0.91591,-8e-05,0.5901,0.64693
task_attr_mod_color_11699,ig_n35,jpeg75,0.55,0.7,0.83727,0.00094,0.68777,0.79189
task_attr_mod_color_11699,ig_n35,jpeg75,0.7,0.85,0.68796,-0.01029,0.83943,1.00127
task_attr_mod_color_11699,ig_n35,jpeg75,0.85,1.05,0.48787,0.00014,0.92775,1.17462
task_attr_mod_color_11699,ig_n35,jpeg50,0.0,0.12,0.99996,-3e-05,0.00857,0.0096
task_attr_mod_color_11699,ig_n35,jpeg50,0.12,0.25,0.96806,0.0,0.35475,0.37918
task_attr_mod_color_11699,ig_n35,jpeg50,0.25,0.4,0.93936,-0.00072,0.49712,0.53523
task_attr_mod_color_11699,ig_n35,jpeg50,0.4,0.55,0.87874,0.00137,0.5901,0.6723
task_attr_mod_color_11699,ig_n35,jpeg50,0.55,0.7,0.75281,0.00063,0.68777,0.84458
task_attr_mod_color_11699,ig_n35,jpeg50,0.7,0.85,0.53348,0.0139,0.83943,1.08808
task_attr_mod_color_11699,ig_n35,jpeg50,0.85,1.05,0.31387,0.01943,0.92775,1.24697
task_attr_mod_color_11699,ig_n35,jpeg30,0.0,0.12,0.99993,-3e-05,0.00857,0.00982
task_attr_mod_color_11699,ig_n35,jpeg30,0.12,0.25,0.95904,-0.00019,0.35475,0.38372
task_attr_mod_color_11699,ig_n35,jpeg30,0.25,0.4,0.92322,0.00223,0.49712,0.5423
task_attr_mod_color_11699,ig_n35,jpeg30,0.4,0.55,0.83818,-0.00102,0.5901,0.69476
task_attr_mod_color_11699,ig_n35,jpeg30,0.55,0.7,0.66573,-0.00051,0.68777,0.89183
task_attr_mod_color_11699,ig_n35,jpeg30,0.7,0.85,0.40535,-0.0047,0.83943,1.13553
task_attr_mod_color_11699,ig_n35,jpeg30,0.85,1.05,0.22954,0.00674,0.92775,1.24021
task_attr_mod_color_11699,ig_n35,blur1,0.0,0.12,1.0,-0.0,0.00857,0.00815
task_attr_mod_color_11699,ig_n35,blur1,0.12,0.25,0.9966,-9e-05,0.35475,0.34681
task_attr_mod_color_11699,ig_n35,blur1,0.25,0.4,0.98808,8e-05,0.49712,0.4914
task_attr_mod_color_11699,ig_n35,blur1,0.4,0.55,0.97192,0.0001,0.5901,0.5856
task_attr_mod_color_11699,ig_n35,blur1,0.55,0.7,0.94955,-0.0015,0.68777,0.67855
task_attr_mod_color_11699,ig_n35,blur1,0.7,0.85,0.91634,0.0006,0.83943,0.83065
task_attr_mod_color_11699,ig_n35,blur1,0.85,1.05,0.89524,0.00037,0.92775,0.92817
task_attr_mod_color_11699,ig_n35,blur2,0.0,0.12,0.99996,-1e-05,0.00857,0.00706
task_attr_mod_color_11699,ig_n35,blur2,0.12,0.25,0.97176,-0.0013,0.35475,0.32966
task_attr_mod_color_11699,ig_n35,blur2,0.25,0.4,0.90118,0.00068,0.49712,0.48743
task_attr_mod_color_11699,ig_n35,blur2,0.4,0.55,0.78502,0.00133,0.5901,0.59387
task_attr_mod_color_11699,ig_n35,blur2,0.55,0.7,0.60033,-0.01701,0.68777,0.62859
task_attr_mod_color_11699,ig_n35,blur2,0.7,0.85,0.46399,-0.00122,0.83943,0.73085
task_attr_mod_color_11699,ig_n35,blur2,0.85,1.05,0.39101,-0.018,0.92775,0.84204
task_attr_mod_color_11699,ig_n35,crop_resize0.1,0.0,0.12,0.99772,3e-05,0.00857,0.0165
task_attr_mod_color_11699,ig_n35,crop_resize0.1,0.12,0.25,0.64618,0.00082,0.35475,0.58842
task_attr_mod_color_11699,ig_n35,crop_resize0.1,0.25,0.4,0.51639,-0.01369,0.49712,0.72441
task_attr_mod_color_11699,ig_n35,crop_resize0.1,0.4,0.55,0.41678,0.00897,0.5901,0.8542
task_attr_mod_color_11699,ig_n35,crop_resize0.1,0.55,0.7,0.33019,0.00352,0.68777,0.96617
task_attr_mod_color_11699,ig_n35,crop_resize0.1,0.7,0.85,0.24771,-0.01991,0.83943,1.04948
task_attr_mod_color_11699,ig_n35,crop_resize0.1,0.85,1.05,0.21943,-0.01189,0.92775,1.0629
task_attr_mod_color_11699,ig_n35,crop_resize0.15,0.0,0.12,0.99602,0.00014,0.00857,0.0257
task_attr_mod_color_11699,ig_n35,crop_resize0.15,0.12,0.25,0.59746,-0.0042,0.35475,0.66122
task_attr_mod_color_11699,ig_n35,crop_resize0.15,0.25,0.4,0.46964,-0.00714,0.49712,0.79216
task_attr_mod_color_11699,ig_n35,crop_resize0.15,0.4,0.55,0.36557,0.01427,0.5901,0.93519
task_attr_mod_color_11699,ig_n35,crop_resize0.15,0.55,0.7,0.28135,0.00825,0.68777,1.03842
task_attr_mod_color_11699,ig_n35,crop_resize0.15,0.7,0.85,0.22307,-0.03063,0.83943,1.08119
task_attr_mod_color_11699,ig_n35,crop_resize0.15,0.85,1.05,0.20553,-0.0214,0.92775,1.07324
task_attr_mod_color_136767,ig_n35,identity,0.0,0.12,1.0,0.0,0.0163,0.0163
task_attr_mod_color_136767,ig_n35,identity,0.12,0.25,1.0,0.0,0.39658,0.39658
task_attr_mod_color_136767,ig_n35,identity,0.25,0.4,1.0,0.0,0.6063,0.6063
task_attr_mod_color_136767,ig_n35,identity,0.4,0.55,1.0,0.0,0.67628,0.67628
task_attr_mod_color_136767,ig_n35,identity,0.55,0.7,1.0,0.0,0.77602,0.77602
task_attr_mod_color_136767,ig_n35,identity,0.7,0.85,1.0,0.0,0.89324,0.89324
task_attr_mod_color_136767,ig_n35,identity,0.85,1.05,1.0,0.0,1.01361,1.01361
task_attr_mod_color_136767,ig_n35,jpeg75,0.0,0.12,0.99996,2e-05,0.0163,0.01727
task_attr_mod_color_136767,ig_n35,jpeg75,0.12,0.25,0.98088,-0.00019,0.39658,0.40966
task_attr_mod_color_136767,ig_n35,jpeg75,0.25,0.4,0.96164,0.00058,0.6063,0.62835
task_attr_mod_color_136767,ig_n35,jpeg75,0.4,0.55,0.93088,0.00144,0.67628,0.71413
task_attr_mod_color_136767,ig_n35,jpeg75,0.55,0.7,0.83607,0.00156,0.77602,0.86368
task_attr_mod_color_136767,ig_n35,jpeg75,0.7,0.85,0.65581,-0.00045,0.89324,1.0661
task_attr_mod_color_136767,ig_n35,jpeg75,0.85,1.05,0.42688,0.01598,1.01361,1.24933
task_attr_mod_color_136767,ig_n35,jpeg50,0.0,0.12,0.99987,1e-05,0.0163,0.01811
task_attr_mod_color_136767,ig_n35,jpeg50,0.12,0.25,0.97172,0.00064,0.39658,0.41483
task_attr_mod_color_136767,ig_n35,jpeg50,0.25,0.4,0.94089,-0.0011,0.6063,0.63843
task_attr_mod_color_136767,ig_n35,jpeg50,0.4,0.55,0.87605,0.00465,0.67628,0.74725
task_attr_mod_color_136767,ig_n35,jpeg50,0.55,0.7,0.71511,0.00398,0.77602,0.93345
task_attr_mod_color_136767,ig_n35,jpeg50,0.7,0.85,0.47337,-0.00445,0.89324,1.14935
task_attr_mod_color_136767,ig_n35,jpeg50,0.85,1.05,0.24188,0.00506,1.01361,1.3068
task_attr_mod_color_136767,ig_n35,jpeg30,0.0,0.12,0.99987,-0.0,0.0163,0.01824
task_attr_mod_color_136767,ig_n35,jpeg30,0.12,0.25,0.96337,-0.00038,0.39658,0.41867
task_attr_mod_color_136767,ig_n35,jpeg30,0.25,0.4,0.91367,-0.00028,0.6063,0.65746
task_attr_mod_color_136767,ig_n35,jpeg30,0.4,0.55,0.81343,0.00222,0.67628,0.78342
task_attr_mod_color_136767,ig_n35,jpeg30,0.55,0.7,0.60266,-0.00725,0.77602,1.00362
task_attr_mod_color_136767,ig_n35,jpeg30,0.7,0.85,0.33131,0.00061,0.89324,1.22684
task_attr_mod_color_136767,ig_n35,jpeg30,0.85,1.05,0.15808,-0.01072,1.01361,1.33062
task_attr_mod_color_136767,ig_n35,blur1,0.0,0.12,0.99999,1e-05,0.0163,0.01555
task_attr_mod_color_136767,ig_n35,blur1,0.12,0.25,0.99603,0.00023,0.39658,0.38489
task_attr_mod_color_136767,ig_n35,blur1,0.25,0.4,0.98567,-0.0,0.6063,0.59996
task_attr_mod_color_136767,ig_n35,blur1,0.4,0.55,0.96891,0.00033,0.67628,0.66971
task_attr_mod_color_136767,ig_n35,blur1,0.55,0.7,0.94459,-0.0019,0.77602,0.76823
task_attr_mod_color_136767,ig_n35,blur1,0.7,0.85,0.91372,-0.00028,0.89324,0.88513
task_attr_mod_color_136767,ig_n35,blur1,0.85,1.05,0.89003,-0.00044,1.01361,1.00419
task_attr_mod_color_136767,ig_n35,blur2,0.0,0.12,0.99994,3e-05,0.0163,0.01362
task_attr_mod_color_136767,ig_n35,blur2,0.12,0.25,0.96553,0.00131,0.39658,0.35781
task_attr_mod_color_136767,ig_n35,blur2,0.25,0.4,0.87911,-0.00059,0.6063,0.59183
task_attr_mod_color_136767,ig_n35,blur2,0.4,0.55,0.75313,0.00068,0.67628,0.66403
task_attr_mod_color_136767,ig_n35,blur2,0.55,0.7,0.55059,-0.01285,0.77602,0.67931
task_attr_mod_color_136767,ig_n35,blur2,0.7,0.85,0.4288,0.00851,0.89324,0.78367
task_attr_mod_color_136767,ig_n35,blur2,0.85,1.05,0.34273,-0.0158,1.01361,0.87839
task_attr_mod_color_136767,ig_n35,crop_resize0.1,0.0,0.12,0.99489,-1e-05,0.0163,0.03066
task_attr_mod_color_136767,ig_n35,crop_resize0.1,0.12,0.25,0.54041,0.00599,0.39658,0.74055
task_attr_mod_color_136767,ig_n35,crop_resize0.1,0.25,0.4,0.3716,-0.01706,0.6063,0.90765
task_attr_mod_color_136767,ig_n35,crop_resize0.1,0.4,0.55,0.30358,-0.00172,0.67628,1.00372
task_attr_mod_color_136767,ig_n35,crop_resize0.1,0.55,0.7,0.22761,-0.0057,0.77602,1.10202
task_attr_mod_color_136767,ig_n35,crop_resize0.1,0.7,0.85,0.15712,0.04546,0.89324,1.19402
task_attr_mod_color_136767,ig_n35,crop_resize0.1,0.85,1.05,0.13758,-0.01276,1.01361,1.18778
task_attr_mod_color_136767,ig_n35,crop_resize0.15,0.0,0.12,0.99168,-0.00021,0.0163,0.04346
task_attr_mod_color_136767,ig_n35,crop_resize0.15,0.12,0.25,0.5034,-0.01414,0.39658,0.79492
task_attr_mod_color_136767,ig_n35,crop_resize0.15,0.25,0.4,0.35024,-0.0099,0.6063,0.93963
task_attr_mod_color_136767,ig_n35,crop_resize0.15,0.4,0.55,0.27267,0.02744,0.67628,1.05576
task_attr_mod_color_136767,ig_n35,crop_resize0.15,0.55,0.7,0.19531,-0.01518,0.77602,1.1742
task_attr_mod_color_136767,ig_n35,crop_resize0.15,0.7,0.85,0.14686,-0.00743,0.89324,1.22034
task_attr_mod_color_136767,ig_n35,crop_resize0.15,0.85,1.05,0.13652,-0.03104,1.01361,1.17738
task_attr_mod_color_184837,ig_n35,identity,0.0,0.12,1.0,0.0,0.03172,0.03172
task_attr_mod_color_184837,ig_n35,identity,0.12,0.25,1.0,0.0,0.51042,0.51042
task_attr_mod_color_184837,ig_n35,identity,0.25,0.4,1.0,0.0,0.67745,0.67745
task_attr_mod_color_184837,ig_n35,identity,0.4,0.55,1.0,0.0,0.75723,0.75723
task_attr_mod_color_184837,ig_n35,identity,0.55,0.7,1.0,0.0,0.87295,0.87295
task_attr_mod_color_184837,ig_n35,identity,0.7,0.85,1.0,0.0,1.03143,1.03143
task_attr_mod_color_184837,ig_n35,identity,0.85,1.05,1.0,0.0,1.13313,1.13313
task_attr_mod_color_184837,ig_n35,jpeg75,0.0,0.12,0.99994,-6e-05,0.03172,0.0337
task_attr_mod_color_184837,ig_n35,jpeg75,0.12,0.25,0.98243,0.00015,0.51042,0.52335
task_attr_mod_color_184837,ig_n35,jpeg75,0.25,0.4,0.97302,0.00042,0.67745,0.68815
task_attr_mod_color_184837,ig_n35,jpeg75,0.4,0.55,0.9597,0.0005,0.75723,0.77349
task_attr_mod_color_184837,ig_n35,jpeg75,0.55,0.7,0.89535,-0.00149,0.87295,0.91802
task_attr_mod_color_184837,ig_n35,jpeg75,0.7,0.85,0.73204,-3e-05,1.03143,1.13036
task_attr_mod_color_184837,ig_n35,jpeg75,0.85,1.05,0.4802,-0.00109,1.13313,1.28928
task_attr_mod_color_184837,ig_n35,jpeg50,0.0,0.12,0.99987,-4e-05,0.03172,0.03433
task_attr_mod_color_184837,ig_n35,jpeg50,0.12,0.25,0.9729,0.00128,0.51042,0.52822
task_attr_mod_color_184837,ig_n35,jpeg50,0.25,0.4,0.96046,-0.00027,0.67745,0.69427
task_attr_mod_color_184837,ig_n35,jpeg50,0.4,0.55,0.92537,-0.00123,0.75723,0.79452
task_attr_mod_color_184837,ig_n35,jpeg50,0.55,0.7,0.80015,0.00248,0.87295,0.96308
task_attr_mod_color_184837,ig_n35,jpeg50,0.7,0.85,0.53519,-0.00904,1.03143,1.20271
task_attr_mod_color_184837,ig_n35,jpeg50,0.85,1.05,0.25313,0.00718,1.13313,1.35291
task_attr_mod_color_184837,ig_n35,jpeg30,0.0,0.12,0.99977,-7e-05,0.03172,0.03504
task_attr_mod_color_184837,ig_n35,jpeg30,0.12,0.25,0.96217,0.00108,0.51042,0.53381
task_attr_mod_color_184837,ig_n35,jpeg30,0.25,0.4,0.9411,-0.00041,0.67745,0.70578
task_attr_mod_color_184837,ig_n35,jpeg30,0.4,0.55,0.87572,-8e-05,0.75723,0.82366
task_attr_mod_color_184837,ig_n35,jpeg30,0.55,0.7,0.68828,-0.00176,0.87295,1.02169
task_attr_mod_color_184837,ig_n35,jpeg30,0.7,0.85,0.35978,-0.01594,1.03143,1.27987
task_attr_mod_color_184837,ig_n35,jpeg30,0.85,1.05,0.14252,-0.00782,1.13313,1.37096
task_attr_mod_color_184837,ig_n35,blur1,0.0,0.12,0.99999,-0.0,0.03172,0.03029
task_attr_mod_color_184837,ig_n35,blur1,0.12,0.25,0.99508,-0.00026,0.51042,0.49995
task_attr_mod_color_184837,ig_n35,blur1,0.25,0.4,0.98348,-0.00021,0.67745,0.67192
task_attr_mod_color_184837,ig_n35,blur1,0.4,0.55,0.9658,0.00071,0.75723,0.75138
task_attr_mod_color_184837,ig_n35,blur1,0.55,0.7,0.93885,-0.00133,0.87295,0.86297
task_attr_mod_color_184837,ig_n35,blur1,0.7,0.85,0.90298,-0.00115,1.03143,1.02085
task_attr_mod_color_184837,ig_n35,blur1,0.85,1.05,0.88136,-8e-05,1.13313,1.12898
task_attr_mod_color_184837,ig_n35,blur2,0.0,0.12,0.99988,-1e-05,0.03172,0.0266
task_attr_mod_color_184837,ig_n35,blur2,0.12,0.25,0.95457,-0.00055,0.51042,0.47741
task_attr_mod_color_184837,ig_n35,blur2,0.25,0.4,0.86032,-0.00068,0.67745,0.6735
task_attr_mod_color_184837,ig_n35,blur2,0.4,0.55,0.72298,0.00497,0.75723,0.76697
task_attr_mod_color_184837,ig_n35,blur2,0.55,0.7,0.47365,0.00493,0.87295,0.79217
task_attr_mod_color_184837,ig_n35,blur2,0.7,0.85,0.3234,0.00857,1.03143,0.89108
task_attr_mod_color_184837,ig_n35,blur2,0.85,1.05,0.26218,0.01231,1.13313,0.98143
task_attr_mod_color_184837,ig_n35,crop_resize0.1,0.0,0.12,0.9949,-0.00014,0.03172,0.03308
task_attr_mod_color_184837,ig_n35,crop_resize0.1,0.12,0.25,0.53154,-0.00224,0.51042,0.67423
task_attr_mod_color_184837,ig_n35,crop_resize0.1,0.25,0.4,0.40831,0.00995,0.67745,0.77699
task_attr_mod_color_184837,ig_n35,crop_resize0.1,0.4,0.55,0.32413,-0.02631,0.75723,0.88785
task_attr_mod_color_184837,ig_n35,crop_resize0.1,0.55,0.7,0.23653,0.0056,0.87295,1.00568
task_attr_mod_color_184837,ig_n35,crop_resize0.1,0.7,0.85,0.16799,-0.01236,1.03143,1.07129
task_attr_mod_color_184837,ig_n35,crop_resize0.1,0.85,1.05,0.13565,0.01351,1.13313,1.0846
task_attr_mod_color_184837,ig_n35,crop_resize0.15,0.0,0.12,0.99564,-9e-05,0.03172,0.02714
task_attr_mod_color_184837,ig_n35,crop_resize0.15,0.12,0.25,0.55068,-0.01628,0.51042,0.61115
task_attr_mod_color_184837,ig_n35,crop_resize0.15,0.25,0.4,0.43378,-0.0159,0.67745,0.71057
task_attr_mod_color_184837,ig_n35,crop_resize0.15,0.4,0.55,0.33155,-0.02438,0.75723,0.84707
task_attr_mod_color_184837,ig_n35,crop_resize0.15,0.55,0.7,0.24482,-0.01,0.87295,0.94357
task_attr_mod_color_184837,ig_n35,crop_resize0.15,0.7,0.85,0.17494,-0.00331,1.03143,0.98848
task_attr_mod_color_184837,ig_n35,crop_resize0.15,0.85,1.05,0.14683,0.02261,1.13313,0.97319
task_attr_mod_color_32648,ig_n35,identity,0.0,0.12,1.0,0.0,0.01283,0.01283
task_attr_mod_color_32648,ig_n35,identity,0.12,0.25,1.0,0.0,0.29945,0.29945
task_attr_mod_color_32648,ig_n35,identity,0.25,0.4,1.0,0.0,0.48363,0.48363
task_attr_mod_color_32648,ig_n35,identity,0.4,0.55,1.0,0.0,0.55405,0.55405
task_attr_mod_color_32648,ig_n35,identity,0.55,0.7,1.0,0.0,0.60149,0.60149
task_attr_mod_color_32648,ig_n35,identity,0.7,0.85,1.0,0.0,0.6621,0.6621
task_attr_mod_color_32648,ig_n35,identity,0.85,1.05,1.0,0.0,0.73024,0.73024
task_attr_mod_color_32648,ig_n35,jpeg75,0.0,0.12,0.99982,1e-05,0.01283,0.01658
task_attr_mod_color_32648,ig_n35,jpeg75,0.12,0.25,0.92704,-0.00085,0.29945,0.3537
task_attr_mod_color_32648,ig_n35,jpeg75,0.25,0.4,0.83386,-0.00161,0.48363,0.60166
task_attr_mod_color_32648,ig_n35,jpeg75,0.4,0.55,0.70875,0.00407,0.55405,0.75836
task_attr_mod_color_32648,ig_n35,jpeg75,0.55,0.7,0.59685,-0.00108,0.60149,0.89788
task_attr_mod_color_32648,ig_n35,jpeg75,0.7,0.85,0.44493,-0.00289,0.6621,1.04793
task_attr_mod_color_32648,ig_n35,jpeg75,0.85,1.05,0.31223,-0.00517,0.73024,1.16951
task_attr_mod_color_32648,ig_n35,jpeg50,0.0,0.12,0.99952,9e-05,0.01283,0.02011
task_attr_mod_color_32648,ig_n35,jpeg50,0.12,0.25,0.88919,0.00041,0.29945,0.39077
task_attr_mod_color_32648,ig_n35,jpeg50,0.25,0.4,0.75446,0.00324,0.48363,0.66627
task_attr_mod_color_32648,ig_n35,jpeg50,0.4,0.55,0.59958,0.00192,0.55405,0.85048
task_attr_mod_color_32648,ig_n35,jpeg50,0.55,0.7,0.47752,0.01911,0.60149,0.97221
task_attr_mod_color_32648,ig_n35,jpeg50,0.7,0.85,0.34734,-0.00877,0.6621,1.09651
task_attr_mod_color_32648,ig_n35,jpeg50,0.85,1.05,0.25318,-0.03465,0.73024,1.17481
task_attr_mod_color_32648,ig_n35,jpeg30,0.0,0.12,0.99954,-3e-05,0.01283,0.01871
task_attr_mod_color_32648,ig_n35,jpeg30,0.12,0.25,0.87706,-0.00089,0.29945,0.37457
task_attr_mod_color_32648,ig_n35,jpeg30,0.25,0.4,0.71827,0.00702,0.48363,0.64887
task_attr_mod_color_32648,ig_n35,jpeg30,0.4,0.55,0.54794,0.00957,0.55405,0.84014
task_attr_mod_color_32648,ig_n35,jpeg30,0.55,0.7,0.42879,0.00525,0.60149,0.96257
task_attr_mod_color_32648,ig_n35,jpeg30,0.7,0.85,0.31761,-0.01127,0.6621,1.06752
task_attr_mod_color_32648,ig_n35,jpeg30,0.85,1.05,0.24999,0.01513,0.73024,1.10944
task_attr_mod_color_32648,ig_n35,blur1,0.0,0.12,1.0,-1e-05,0.01283,0.0122
task_attr_mod_color_32648,ig_n35,blur1,0.12,0.25,0.99722,0.00065,0.29945,0.2897
task_attr_mod_color_32648,ig_n35,blur1,0.25,0.4,0.98816,-9e-05,0.48363,0.47957
task_attr_mod_color_32648,ig_n35,blur1,0.4,0.55,0.9714,0.0,0.55405,0.55042
task_attr_mod_color_32648,ig_n35,blur1,0.55,0.7,0.95311,6e-05,0.60149,0.59985
task_attr_mod_color_32648,ig_n35,blur1,0.7,0.85,0.92942,-0.00242,0.6621,0.6596
task_attr_mod_color_32648,ig_n35,blur1,0.85,1.05,0.91962,-0.00194,0.73024,0.73194
task_attr_mod_color_32648,ig_n35,blur2,0.0,0.12,0.99995,-3e-05,0.01283,0.01058
task_attr_mod_color_32648,ig_n35,blur2,0.12,0.25,0.9752,0.00298,0.29945,0.26613
task_attr_mod_color_32648,ig_n35,blur2,0.25,0.4,0.89983,0.00015,0.48363,0.47875
task_attr_mod_color_32648,ig_n35,blur2,0.4,0.55,0.78799,0.00381,0.55405,0.54528
task_attr_mod_color_32648,ig_n35,blur2,0.55,0.7,0.64835,0.00422,0.60149,0.5461
task_attr_mod_color_32648,ig_n35,blur2,0.7,0.85,0.5629,0.00357,0.6621,0.63761
task_attr_mod_color_32648,ig_n35,blur2,0.85,1.05,0.50347,0.0072,0.73024,0.73492
task_attr_mod_color_32648,ig_n35,crop_resize0.1,0.0,0.12,0.99655,-0.00049,0.01283,0.02466
task_attr_mod_color_32648,ig_n35,crop_resize0.1,0.12,0.25,0.68687,-0.00045,0.29945,0.55423
task_attr_mod_color_32648,ig_n35,crop_resize0.1,0.25,0.4,0.54505,0.00423,0.48363,0.70518
task_attr_mod_color_32648,ig_n35,crop_resize0.1,0.4,0.55,0.46428,0.0027,0.55405,0.79747
task_attr_mod_color_32648,ig_n35,crop_resize0.1,0.55,0.7,0.40134,-0.00177,0.60149,0.87541
task_attr_mod_color_32648,ig_n35,crop_resize0.1,0.7,0.85,0.3504,0.00698,0.6621,0.92902
task_attr_mod_color_32648,ig_n35,crop_resize0.1,0.85,1.05,0.30853,0.00724,0.73024,0.97427
task_attr_mod_color_32648,ig_n35,crop_resize0.15,0.0,0.12,0.99665,-0.00052,0.01283,0.02797
task_attr_mod_color_32648,ig_n35,crop_resize0.15,0.12,0.25,0.61018,-0.00434,0.29945,0.67038
task_attr_mod_color_32648,ig_n35,crop_resize0.15,0.25,0.4,0.48161,0.03413,0.48363,0.77729
task_attr_mod_color_32648,ig_n35,crop_resize0.15,0.4,0.55,0.41799,-0.02059,0.55405,0.86722
task_attr_mod_color_32648,ig_n35,crop_resize0.15,0.55,0.7,0.36461,0.00427,0.60149,0.92681
task_attr_mod_color_32648,ig_n35,crop_resize0.15,0.7,0.85,0.32936,0.02541,0.6621,0.97053
task_attr_mod_color_32648,ig_n35,crop_resize0.15,0.85,1.05,0.29416,0.02092,0.73024,0.99605
task_attr_mod_color_6205,ig_n35,identity,0.0,0.12,1.0,0.0,0.00963,0.00963
task_attr_mod_color_6205,ig_n35,identity,0.12,0.25,1.0,0.0,0.37783,0.37783
task_attr_mod_color_6205,ig_n35,identity,0.25,0.4,1.0,0.0,0.5678,0.5678
task_attr_mod_color_6205,ig_n35,identity,0.4,0.55,1.0,0.0,0.66849,0.66849
task_attr_mod_color_6205,ig_n35,identity,0.55,0.7,1.0,0.0,0.73903,0.73903
task_attr_mod_color_6205,ig_n35,identity,0.7,0.85,1.0,0.0,0.88799,0.88799
task_attr_mod_color_6205,ig_n35,identity,0.85,1.05,1.0,0.0,0.98523,0.98523
task_attr_mod_color_6205,ig_n35,jpeg75,0.0,0.12,0.99997,-2e-05,0.00963,0.01043
task_attr_mod_color_6205,ig_n35,jpeg75,0.12,0.25,0.96534,-1e-05,0.37783,0.39681
task_attr_mod_color_6205,ig_n35,jpeg75,0.25,0.4,0.90014,0.00089,0.5678,0.62046
task_attr_mod_color_6205,ig_n35,jpeg75,0.4,0.55,0.83429,0.00058,0.66849,0.76979
task_attr_mod_color_6205,ig_n35,jpeg75,0.55,0.7,0.73144,-0.00057,0.73903,0.90149
task_attr_mod_color_6205,ig_n35,jpeg75,0.7,0.85,0.51876,0.00018,0.88799,1.13556
task_attr_mod_color_6205,ig_n35,jpeg75,0.85,1.05,0.30191,0.00294,0.98523,1.27944
